sample,dataset,sample_n,Site,Date,Watershed,site_description,season_tb,wrol_mo_end_member,Month,season,season_n,streamorde,ElevWs,TmeanSite,PrecipSite,RunoffWs,areasqkm,CatAreaSqKm,WsAreaSqKm,slope,PctOw2019Ws,PctMxFst2019Ws,PctDecid2019Ws,PctConif2019Ws,PctCrop2019Ws,PctWdWet2019Ws,PctHbWet2019Ws,PctUrbHi2019Ws,PctImp2019Ws,PopDen2010Ws,RdDensWs,KffactWs,WWTPAllDensWs,OmWs,DamDensWs,HydrlCondWs,ClayWs,SandWs,PermWs,lulc_H,lulc_evenness,latitude_dec_deg,longitude_dec_deg,COMID,total.transformations,number.of.peaks,normalized.transformations,AI.mean,AI.Mod.mean,DBE.mean,DBE.O.mean,KenMass.mean,KenDef.mean,NOSC.mean,HtoC.mean,OtoC.mean,NtoC.mean,PtoC.mean,NtoP.mean,mass.mean,peaks.with.formula,Lignin,Other,Tannin,Protein,Lignin_Amino_Sugar,Lipid_Protein,Lipid,Cond_Hydrocarbon,Unsat_Hydrocarbon,Amino_Sugar,Carbohydrate,Tannin_Cond_Hydrocarbon,Unsat_Hydrocarbon_Cond_Hydrocarbon,Protein_Amino_Sugar,Carbohydrate_Amino_Sugar,Protein_Lignin,Protein_Lignin_Amino_Sugar,Lignin_Tannin,CHONS,CHONP,CHON,CHO,CHOS,CHOP,CHONSP,CHOSP,Lignin_norm,Other_norm,Tannin_norm,Protein_norm,Lignin_Amino_Sugar_norm,Lipid_Protein_norm,Lipid_norm,Cond_Hydrocarbon_norm,Unsat_Hydrocarbon_norm,Amino_Sugar_norm,Carbohydrate_norm,Tannin_Cond_Hydrocarbon_norm,Unsat_Hydrocarbon_Cond_Hydrocarbon_norm,Protein_Amino_Sugar_norm,Carbohydrate_Amino_Sugar_norm,Protein_Lignin_norm,Protein_Lignin_Amino_Sugar_norm,Lignin_Tannin_norm,CHONS_norm,CHONP_norm,CHON_norm,CHO_norm,CHOS_norm,CHOP_norm,CHONSP_norm,CHOSP_norm,tt_hr,q_daily_cms,q_daily_mm,Twat_degC,depth_m,vf_m_day,Da,DOC_mgL,TN_mgL
RC2_0013,YRB,13,T06,2021-05-06,Yakima,American River,Spring,NA,5,Spring,2,3,1463.5289,11.6548996,1110.344971,1032.4096,11.9232,11.9232,206.2035,0.01734268,0.16,0.04,0.06,65.64,0,1.32,0.09,0.01,0.19,0.6106,0.2634,0.2271,0,1.1919,0,8.7143,6.0392,63.6134,12.4812,0.3704772293507617,0.16861145336354538,46.97761606,-121.168696,78017752,68993,7158,9.638586197,0.094029303,0.240153532,10.53605142,-0.076320546,483.765273,0.421790392,-0.336948532,1.268536175,0.472976162,0.01646107,0.016458522,0.420480549,510.1603066,4979,2064,695,456,749,87,6,127,335,107,157,119,19,8,21,16,3,1,9,98,262,529,2244,360,1127,195,164,41.4541072504519,13.9586262301667,9.158465555332395,15.04318136171922,1.7473388230568387,0.12050612572805784,2.5507129945772244,6.72825868648323,2.1490259088170314,3.153243623217514,2.390038160273147,0.38160273147218315,0.1606748343040771,0.42177144004820244,0.3213496686081542,0.06025306286402892,0.02008435428800964,0.18075918859208676,1.9682667202249446,5.262100823458526,10.6246234183571,45.06929102229363,7.230367543683471,22.635067282586867,3.91644908616188,3.293834103233581,17.52301404,18.35136,8.899635554197675e-5,6.9,0.6785859749267195,0.02167451060150005,0.02332072179095343,0.78,0.14
RC2_0014,YRB,14,T05P,2021-05-06,Yakima,Little Naches at Nile,Spring,NA,5,Spring,2,4,1311.284,11.59490013,1144.499023,1028.1392,1.2276,1.2276,383.8644,0.0055638,0.05,0,0.05,78.14,0,0.73,0.04,0.02,0.18,1.4189,0.4091,0.2785,0,0.8758,0,4.9534,9.9812,51.3773,9.8441,0.25247148429917055,0.11490472430690335,46.74573,-120.76808,78018214,68527,7280,9.413049451,0.103095774,0.261776101,11.72612744,0.521818514,514.9808242,0.440329612,-0.290945482,1.219112844,0.465962966,0.014169474,0.013642602,0.464821223,541.4195719,5477,2445,694,520,706,86,4,109,438,151,155,92,25,7,23,10,2,1,9,132,169,511,2644,456,1066,301,198,44.64122694905971,12.671170348731057,9.494248676282636,12.89026839510681,1.5702026656928978,0.07303268212525106,1.9901405879130911,7.99707869271499,2.756983750228227,2.830016432353478,1.6797516888807742,0.456454263282819,0.12780719371918933,0.41993792222019355,0.18258170531312762,0.03651634106262553,0.018258170531312765,0.16432353478181486,2.410078510133285,3.0856308197918567,9.329925141500823,48.274602884790944,8.32572576227862,19.463209786379405,5.495709329925141,3.6151177651999267,50.19869473,147.6888,3.847421120583206e-4,6.3,0.9706944628675538,0.02079158032395404,0.04480083733699584,1.54,0.2
RC2_0015,YRB,15,T42,2021-05-06,Yakima,Naches River Craig Road 2,Spring,NA,5,Spring,2,6,1314.7796,11.64489937,1346.25,1028.5995,10.44,10.44,2465.9001,0.00603894,0.86,0.01,0.06,70.8,0.25,0.96,0.14,0.03,0.5,1.5408,0.7453,0.3026,4e-4,1.0333,0.0016,6.424,16.0442,41.3047,6.5142,0.388459130031949,0.17679536904820764,46.9875,-121.09861,78017687,71403,7429,9.611387805,0.099428975,0.258703496,11.39368188,0.23111029,508.3886128,0.439493309,-0.278987767,1.223958692,0.47427822,0.015342339,0.014133593,0.472980825,532.6985408,5413,2387,697,527,701,89,6,99,435,137,161,96,26,8,20,11,3,1,9,137,196,527,2605,423,1063,284,178,44.097542952152224,12.876408645852578,9.735821171254386,12.950304821725474,1.6441899131719933,0.11084426380934788,1.8289303528542398,8.03620912617772,2.530944023646776,2.974321078884168,1.773508220949566,0.4803251431738408,0.14779235174579716,0.36948087936449286,0.2032144836504711,0.05542213190467394,0.018474043968224645,0.1662663957140218,2.530944023646776,3.6209126177720306,9.735821171254386,48.1248845372252,7.8145205985590245,19.637908738222798,5.246628486975799,3.2883798263439865,22.94994648,31.282272,1.2685944576586862e-5,10.87,0.7333258411202042,0.02854027861187765,0.03721616810352271,1.33,NA
RC2_0016,YRB,16,T03,2021-05-06,Yakima,Yakima at Union Gap,Spring,NA,5,Spring,2,7,1030.176,11.06999969,257.7569885,674.3999,0.3294,0.3294,8977.0689,8.4745e-4,0.93,0.05,0.08,41.44,3.48,0.78,0.2,0.24,1.45,20.511,1.3432,0.3254,0.0113,1.0067,0.0028,19.5435,19.0051,35.0875,5.1981,0.661078420076701,0.30086975491515394,46.53429376,-120.4672855,78018211,77058,7509,10.2620855,0.095417096,0.250307566,11.02685877,0.14941302,499.3376174,0.423202993,-0.309742842,1.242860214,0.467966553,0.015323808,0.013910692,0.4757004,524.30236,5622,2430,687,505,877,91,8,128,426,135,170,84,23,5,22,16,4,1,10,111,237,622,2652,488,1078,279,155,43.22305229455709,12.219850586979723,8.982568480967627,15.5994308075418,1.6186410530060475,0.1422981145499822,2.2767698327997152,7.577374599786553,2.40128068303095,3.023834934187122,1.4941302027748131,0.4091070793311989,0.08893632159373889,0.39131981501245106,0.2845962290999644,0.0711490572749911,0.017787264318747775,0.17787264318747778,1.9743863393810033,4.215581643543223,11.063678406261117,47.171824973319104,8.680184987548916,19.174670935610102,4.9626467449306295,2.7570259694059054,101.4402722,209.0016,2.328171949309646e-5,13.57,1.0734017039958528,0.03441409135467727,0.13551057592335505,1.66,0.19
RC2_0017,YRB,17,T02,2021-05-06,Yakima,Yakima at Mabton,Spring,NA,5,Spring,2,7,904.5658,11.14989948,260.2550049,503.1249,53.6166,53.6166,13461.462,4.0288e-4,0.7,0.05,0.07,32.51,9.84,0.93,0.58,0.21,1.42,19.2646,1.3932,0.355,0.0108,0.9292,0.0022,17.873,18.2332,33.1702,5.6788,0.783804333261876,0.35672472506752695,46.23124238,-119.9994858,78018972,77872,7662,10.16340381,0.096650423,0.251305887,10.99527145,0.170753065,497.8466577,0.423767773,-0.297941906,1.24106739,0.470978645,0.0167166,0.014055982,0.494407159,519.9843729,5710,2470,737,510,851,91,7,130,429,123,173,104,24,11,20,15,4,1,10,119,250,688,2608,507,1093,292,153,43.25744308231174,12.907180385288965,8.93169877408056,14.90367775831874,1.5936952714535904,0.12259194395796848,2.276707530647986,7.5131348511383536,2.1541155866900175,3.0297723292469354,1.8213660245183887,0.42031523642732055,0.1926444833625219,0.3502626970227671,0.2626970227670753,0.07005253940455342,0.017513134851138354,0.17513134851138354,2.084063047285464,4.378283712784588,12.049036777583186,45.67425569176883,8.879159369527144,19.141856392294223,5.1138353765324,2.679509632224168,157.8970615,131.1216,9.740517040422505e-6,14.4,1.1930440759283494,0.03645203653436004,0.20101483712254464,1.83,0.43
RC2_0018,YRB,18,T07,2021-05-06,Yakima,Yakima at Kiona,Spring,NA,5,Spring,2,7,879.9867,11.61989975,1055.297974,486.4767,8.6454,8.6454,14144.7249,0.00171943,0.7,0.05,0.06,30.94,11.42,0.89,0.57,0.21,1.47,20.0267,1.4353,0.3616,0.0113,0.9191,0.0025,18.198,17.846800000000002,32.61,5.6001,0.8001971394727153,0.3641854126913259,46.25346748,-119.4780794,78018963,76753,7355,10.43548606,0.095989407,0.251596592,11.03460452,0.251588983,497.3835039,0.420574972,-0.301274148,1.237198635,0.467890852,0.01639259,0.014018101,0.482222222,521.0776763,5664,2482,687,501,857,92,8,112,452,127,170,101,24,5,21,13,2,1,9,106,231,726,2557,475,1090,297,182,43.820621468926554,12.129237288135593,8.845338983050848,15.130649717514125,1.6242937853107344,0.14124293785310735,1.977401129943503,7.980225988700565,2.242231638418079,3.001412429378531,1.78319209039548,0.423728813559322,0.0882768361581921,0.3707627118644068,0.22951977401129944,0.03531073446327684,0.01765536723163842,0.15889830508474578,1.8714689265536724,4.078389830508475,12.817796610169491,45.14477401129944,8.386299435028247,19.244350282485875,5.24364406779661,3.2132768361581925,176.2121722,135.3696,9.570323987000978e-6,16.63,1.2693554280967472,0.04254528976886109,0.2460893983771202,1.8,0.51
RC2_0019,YRB,19,T06,2021-05-13,Yakima,American River,Spring,NA,5,Spring,2,3,1463.5289,11.6548996,1110.344971,1032.4096,11.9232,11.9232,206.2035,0.01734268,0.16,0.04,0.06,65.64,0,1.32,0.09,0.01,0.19,0.6106,0.2634,0.2271,0,1.1919,0,8.7143,6.0392,63.6134,12.4812,0.3704772293507617,0.16861145336354538,46.97761606,-121.168696,78017752,64475,6088,10.59050591,0.089412977,0.236833772,10.134602,-0.198421908,474.4133216,0.404516815,-0.366554338,1.278542724,0.466645559,0.014763504,0.016116874,0.359364202,496.9222925,4309,1882,504,340,735,78,9,111,266,94,150,75,18,6,19,7,4,1,10,57,226,444,2106,255,981,125,115,43.67602692039917,11.69644929217916,7.890461824089116,17.057321884427942,1.8101647714086795,0.2088651659317707,2.5760037131585056,6.173126015316779,2.1814806219540497,3.481086098862845,1.7405430494314225,0.4177303318635414,0.1392434439545138,0.44093757252262705,0.16245068461359943,0.09282896263634255,0.023207240659085637,0.23207240659085634,1.322812717567881,5.244836388953353,10.304014852634023,48.874448828034346,5.9178463680668365,22.76630308656301,2.9009050823857043,2.668832675794848,17.72490737,16.68048,8.089329230590169e-5,5.17,0.6785859749267195,0.01922521081951164,0.02092372310065825,0.86,0.13
RC2_0020,YRB,20,T05P,2021-05-13,Yakima,Little Naches at Nile,Spring,NA,5,Spring,2,4,1311.284,11.59490013,1144.499023,1028.1392,1.2276,1.2276,383.8644,0.0055638,0.05,0,0.05,78.14,0,0.73,0.04,0.02,0.18,1.4189,0.4091,0.2785,0,0.8758,0,4.9534,9.9812,51.3773,9.8441,0.25247148429917055,0.11490472430690335,46.74573,-120.76808,78018214,70042,7255,9.654307374,0.10245676,0.263035755,11.50990379,0.37275985699999997,502.5633882,0.433717269,-0.281071635,1.215690377,0.471267538,0.013865402,0.014058832,0.449197861,532.0038074,5301,2348,653,534,691,92,5,93,439,136,153,82,26,8,19,10,2,1,9,104,174,483,2607,424,1053,267,189,44.29352952273156,12.318430484814186,10.073571024335031,13.035276362950388,1.7355215996981703,0.09432182607055273,1.7543859649122806,8.28145632899453,2.565553669119034,2.886247877758913,1.5468779475570646,0.4904734955668742,0.15091492171288434,0.35842293906810035,0.18864365214110546,0.037728730428221086,0.018864365214110543,0.1697792869269949,1.9618939822674968,3.2823995472552348,9.111488398415393,49.17940011318619,7.998490850782872,19.864176570458405,5.036785512167516,3.5653650254668934,52.31606934,104.67072,2.7267628881448764e-4,5.93,0.9706944628675538,0.02026512983580352,0.04550830952435071,1.51,0.18
RC2_0021,YRB,21,T42,2021-05-13,Yakima,Naches River Craig Road 2,Spring,NA,5,Spring,2,6,1314.7796,11.64489937,1346.25,1028.5995,10.44,10.44,2465.9001,0.00603894,0.86,0.01,0.06,70.8,0.25,0.96,0.14,0.03,0.5,1.5408,0.7453,0.3026,4e-4,1.0333,0.0016,6.424,16.0442,41.3047,6.5142,0.388459130031949,0.17679536904820764,46.9875,-121.09861,78017687,71625,7490,9.562750334,0.104740159,0.2597682,11.35664207,0.398339483,503.332989,0.432431547,-0.292099178,1.226458131,0.468901045,0.015352722,0.014253262,0.451650261,528.5808994,5420,2334,749,495,746,86,6,111,440,122,162,92,25,13,17,10,2,1,9,126,193,533,2590,444,1076,266,192,43.06273062730627,13.819188191881917,9.132841328413283,13.763837638376383,1.5867158671586716,0.11070110701107011,2.047970479704797,8.118081180811808,2.2509225092250924,2.988929889298893,1.6974169741697416,0.46125461254612543,0.23985239852398524,0.31365313653136534,0.18450184501845018,0.03690036900369004,0.01845018450184502,0.16605166051660517,2.3247232472324724,3.560885608856089,9.833948339483396,47.7859778597786,8.191881918819188,19.85239852398524,4.9077490774907755,3.5424354243542435,23.43748958,26.255472,1.0647419171603911e-5,9.43,0.7333258411202042,0.02582913659622803,0.03439638095198286,1.31,NA
RC2_0022,YRB,22,T03,2021-05-13,Yakima,Yakima at Union Gap,Spring,NA,5,Spring,2,7,1030.176,11.06999969,257.7569885,674.3999,0.3294,0.3294,8977.0689,8.4745e-4,0.93,0.05,0.08,41.44,3.48,0.78,0.2,0.24,1.45,20.511,1.3432,0.3254,0.0113,1.0067,0.0028,19.5435,19.0051,35.0875,5.1981,0.661078420076701,0.30086975491515394,46.53429376,-120.4672855,78018211,75881,7155,10.60531097,0.092593116,0.245777389,10.69117373,-0.059152827,489.5395584,0.41264283,-0.323127401,1.254237425,0.467890329,0.015085023,0.013770857,0.429981493,515.4988047,5359,2340,634,450,870,87,5,126,394,116,164,93,24,7,24,13,2,1,9,88,216,593,2614,443,1035,226,144,43.66486284754618,11.830565403993281,8.397089009143496,16.234372084344095,1.6234372084344095,0.09330098899048331,2.3511849225601793,7.352117932450083,2.1645829445792124,3.060272438887852,1.7353983952229892,0.4478447471543199,0.13062138458667663,0.4478447471543199,0.24258257137525657,0.03732039559619332,0.01866019779809666,0.16794178018286995,1.642097406232506,4.030602724388879,11.065497294271319,48.77775704422467,8.26646762455682,19.313304721030043,4.217204702369845,2.6870684829259193,106.3945466,140.4672,1.564733451026537e-5,13.77,1.0734017039958528,0.0348944941674351,0.14411286535600293,1.64,0.18
RC2_0023,YRB,23,T02,2021-05-13,Yakima,Yakima at Mabton,Spring,NA,5,Spring,2,7,904.5658,11.14989948,260.2550049,503.1249,53.6166,53.6166,13461.462,4.0288e-4,0.7,0.05,0.07,32.51,9.84,0.93,0.58,0.21,1.42,19.2646,1.3932,0.355,0.0108,0.9292,0.0022,17.873,18.2332,33.1702,5.6788,0.783804333261876,0.35672472506752695,46.23124238,-119.9994858,78018972,75748,7249,10.4494413,0.088177202,0.234324556,10.19872156,-0.163752585,482.4135762,0.403777917,-0.368021889,1.284380544,0.460439726,0.01615234,0.014503328,0.455882353,506.1009091,5319,2217,632,397,959,86,11,179,366,131,161,104,21,6,21,15,2,1,10,77,266,629,2456,457,1060,228,146,41.68076706147772,11.881932694115434,7.463808986651626,18.029704831735287,1.6168452716676065,0.20680579056213572,3.3652942282383904,6.880992667794699,2.4628689603308893,3.0268847527730776,1.9552547471329198,0.39481105470953193,0.1128031584884377,0.39481105470953193,0.2820078962210942,0.037601052829479224,0.018800526414739612,0.18800526414739613,1.44764053393495,5.000940026320737,11.825531114871216,46.17409287460049,8.591840571536002,19.92855799962399,4.286520022560632,2.744876856551983,167.4347376,80.4288,5.974744793693285e-6,18.73,1.1930440759283494,0.04921163395646814,0.2877700687614603,1.91,0.49
RC2_0024,YRB,24,T07,2021-05-13,Yakima,Yakima at Kiona,Spring,NA,5,Spring,2,7,879.9867,11.61989975,1055.297974,486.4767,8.6454,8.6454,14144.7249,0.00171943,0.7,0.05,0.06,30.94,11.42,0.89,0.57,0.21,1.47,20.0267,1.4353,0.3616,0.0113,0.9191,0.0025,18.198,17.846800000000002,32.61,5.6001,0.8001971394727153,0.3641854126913259,46.25346748,-119.4780794,78018963,75566,7452,10.140365,0.093557062,0.245351404,10.53011826,-0.073355506,488.5483595,0.421044643,-0.282912384,1.249723851,0.478629057,0.019641518,0.014137741,0.501196172,505.1216635,5412,2318,662,497,845,90,8,123,396,111,164,121,21,8,22,13,3,1,9,128,274,766,2390,456,1003,242,153,42.83074648928307,12.232076866223206,9.18329637841833,15.613451589061345,1.662971175166297,0.14781966001478197,2.272727272727273,7.317073170731707,2.0509977827051,3.0303030303030303,2.2357723577235773,0.3880266075388027,0.14781966001478197,0.40650406504065045,0.24020694752402072,0.05543237250554324,0.018477457501847747,0.1662971175166297,2.3651145602365116,5.062823355506282,14.153732446415374,44.16112342941611,8.425720620842572,18.53288987435329,4.471544715447155,2.827050997782705,188.1350357,78.4464,5.545982728868767e-6,19.17,1.2693554280967472,0.05073563552524451,0.3133201304879308,1.91,0.59
RC2_0025,YRB,25,T06,2021-05-20,Yakima,American River,Spring,NA,5,Spring,2,3,1463.5289,11.6548996,1110.344971,1032.4096,11.9232,11.9232,206.2035,0.01734268,0.16,0.04,0.06,65.64,0,1.32,0.09,0.01,0.19,0.6106,0.2634,0.2271,0,1.1919,0,8.7143,6.0392,63.6134,12.4812,0.3704772293507617,0.16861145336354538,46.97761606,-121.168696,78017752,69389,7090,9.786882934,0.089810952,0.234896889,10.35612825,-0.101461039,481.3218539,0.4143943,-0.359328129,1.279693203,0.467839428,0.016398702,0.016546744,0.417910448,507.8720662,4928,2055,665,427,758,91,8,152,300,123,160,109,20,11,20,15,4,1,9,81,268,535,2231,339,1116,200,158,41.70048701298701,13.494318181818182,8.664772727272728,15.381493506493507,1.8465909090909092,0.16233766233766234,3.0844155844155843,6.087662337662338,2.4959415584415585,3.2467532467532463,2.2118506493506493,0.4058441558441558,0.2232142857142857,0.4058441558441558,0.3043831168831169,0.08116883116883117,0.020292207792207792,0.18262987012987011,1.6436688311688312,5.438311688311688,10.85633116883117,45.27191558441558,6.879058441558442,22.6461038961039,4.058441558441558,3.206168831168831,17.62297368,17.50176,8.487615389651485e-5,4.77,0.6785859749267195,0.0186994964186422,0.02023452354057352,0.85,0.11
RC2_0026,YRB,26,T05P,2021-05-20,Yakima,Little Naches at Nile,Spring,NA,5,Spring,2,4,1311.284,11.59490013,1144.499023,1028.1392,1.2276,1.2276,383.8644,0.0055638,0.05,0,0.05,78.14,0,0.73,0.04,0.02,0.18,1.4189,0.4091,0.2785,0,0.8758,0,4.9534,9.9812,51.3773,9.8441,0.25247148429917055,0.11490472430690335,46.74573,-120.76808,78018214,68076,7143,9.530449391,0.105274539,0.26352699,11.62579038,0.627898065,505.0753355,0.432574305,-0.304956057,1.219825526,0.461335707,0.013868204,0.013922788,0.436407474,534.3075256,5219,2351,664,482,678,89,6,111,407,135,146,77,25,7,20,9,2,1,9,99,167,490,2567,404,1053,263,176,45.04694385897682,12.722743820655296,9.2354857252347191,12.990994443379957,1.705307530178195,0.11496455259628281,2.126844223031232,7.7984288177811845,2.5867024334163635,2.797470779842882,1.4753784249856294,0.47901896915117836,0.13412531136232994,0.3832151753209427,0.17244682889442423,0.03832151753209427,0.019160758766047135,0.17244682889442423,1.8969151178386663,3.1998467139298716,9.388771795363096,49.185667752442995,7.740946541483043,20.176278980647634,5.039279555470396,3.3722935428242957,51.79891659,113.7048,2.9621084945621423e-4,5.1,0.9706944628675538,0.01913215545107766,0.04253934349356065,1.31,0.19
RC2_0027,YRB,27,T42,2021-05-20,Yakima,Naches River Craig Road 2,Spring,NA,5,Spring,2,6,1314.7796,11.64489937,1346.25,1028.5995,10.44,10.44,2465.9001,0.00603894,0.86,0.01,0.06,70.8,0.25,0.96,0.14,0.03,0.5,1.5408,0.7453,0.3026,4e-4,1.0333,0.0016,6.424,16.0442,41.3047,6.5142,0.388459130031949,0.17679536904820764,46.9875,-121.09861,78017687,67466,7073,9.538526792,0.097366259,0.251573028,10.85494327,0.166936791,491.302064,0.424077665,-0.322234809,1.248132486,0.46642681,0.015702492,0.014735258,0.430740038,515.7400204,4936,2148,651,420,692,85,6,145,355,131,138,91,22,9,21,9,3,1,9,99,210,516,2348,392,1008,202,161,43.51701782820097,13.188816855753647,8.508914100486225,14.019448946515398,1.7220421393841168,0.12155591572123178,2.9376012965964344,7.192058346839546,2.6539708265802266,2.7957860615883305,1.8435980551053486,0.44570502431118314,0.18233387358184766,0.4254457050243111,0.18233387358184766,0.06077795786061589,0.02025931928687196,0.18233387358184766,2.005672609400324,4.254457050243112,10.453808752025932,47.56888168557536,7.941653160453808,20.42139384116694,4.092382495948136,3.261750405186386,23.55072921,25.221792,1.0228229440438404e-5,7.5,0.7333258411202042,0.0225949351850517,0.03023480890203562,1.21,NA
RC2_0028,YRB,28,T03,2021-05-20,Yakima,Yakima at Union Gap,Spring,NA,5,Spring,2,7,1030.176,11.06999969,257.7569885,674.3999,0.3294,0.3294,8977.0689,8.4745e-4,0.93,0.05,0.08,41.44,3.48,0.78,0.2,0.24,1.45,20.511,1.3432,0.3254,0.0113,1.0067,0.0028,19.5435,19.0051,35.0875,5.1981,0.661078420076701,0.30086975491515394,46.53429376,-120.4672855,78018211,74698,7169,10.41958432,0.094005736,0.247599954,10.74849737,0.101803156,489.4231038,0.41243814,-0.321237083,1.249641588,0.466132498,0.015306055,0.014004275,0.443236715,513.842987,5324,2306,635,463,836,87,8,125,399,131,164,92,23,6,24,13,2,1,9,88,216,599,2535,446,1036,247,157,43.31329827197596,11.927122464312546,8.696468820435763,15.702479338842975,1.6341096919609315,0.15026296018031557,2.3478587528174306,7.4943651389932375,2.460555972952667,3.0803906836964687,1.7280240420736288,0.4320060105184072,0.11269722013523666,0.4507888805409466,0.2441773102930128,0.03756574004507889,0.018782870022539446,0.169045830202855,1.6528925619834711,4.0570999248685204,11.250939143501126,47.61457550713749,8.377160030052593,19.459053343350863,4.639368895567243,2.9489105935386926,104.3941189,164.5392,1.832883336787133e-5,9.9,1.0734017039958528,0.02668445263902194,0.10813363686094908,1.56,0.18
RC2_0029,YRB,29,T02,2021-05-20,Yakima,Yakima at Mabton,Spring,NA,5,Spring,2,7,904.5658,11.14989948,260.2550049,503.1249,53.6166,53.6166,13461.462,4.0288e-4,0.7,0.05,0.07,32.51,9.84,0.93,0.58,0.21,1.42,19.2646,1.3932,0.355,0.0108,0.9292,0.0022,17.873,18.2332,33.1702,5.6788,0.783804333261876,0.35672472506752695,46.23124238,-119.9994858,78018972,76982,7114,10.82119764,0.091646008,0.241028217,10.34334928,-0.039617225,478.4039248,0.403216028,-0.348183059,1.268748606,0.464429586,0.016049198,0.014995745,0.46374269,503.3349732,5225,2195,618,418,912,88,8,154,377,117,173,84,24,8,23,13,3,1,9,61,271,613,2438,403,1067,232,140,42.00956937799043,11.827751196172247,8,17.454545454545457,1.6842105263157894,0.15311004784688995,2.9473684210526314,7.215311004784689,2.2392344497607652,3.311004784688995,1.6076555023923447,0.45933014354066987,0.15311004784688995,0.4401913875598086,0.2488038277511962,0.05741626794258373,0.019138755980861243,0.17224880382775118,1.1674641148325358,5.186602870813397,11.732057416267942,46.66028708133971,7.712918660287081,20.42105263157895,4.440191387559809,2.6794258373205744,160.358667,115.2624,8.562398348708335e-6,13.47,1.1930440759283494,0.03417637586161457,0.19140386996302355,1.79,0.36
RC2_0030,YRB,30,T07,2021-05-20,Yakima,Yakima at Kiona,Spring,NA,5,Spring,2,7,879.9867,11.61989975,1055.297974,486.4767,8.6454,8.6454,14144.7249,0.00171943,0.7,0.05,0.06,30.94,11.42,0.89,0.57,0.21,1.47,20.0267,1.4353,0.3616,0.0113,0.9191,0.0025,18.198,17.846800000000002,32.61,5.6001,0.8001971394727153,0.3641854126913259,46.25346748,-119.4780794,78018963,78131,7640,10.22657068,0.093801413,0.242176447,10.40307692,-0.077647059,483.319037,0.4114604,-0.323085167,1.26548084,0.469365652,0.018693274,0.014576297,0.492811961,505.4597428,5525,2292,691,465,937,89,8,162,397,113,168,117,24,9,24,17,2,1,9,118,293,750,2472,446,1043,240,163,41.484162895927604,12.506787330316744,8.416289592760181,16.959276018099548,1.6108597285067874,0.14479638009049772,2.9321266968325794,7.1855203619909505,2.0452488687782804,3.040723981900453,2.1176470588235294,0.4343891402714932,0.16289592760180996,0.4343891402714932,0.3076923076923077,0.03619909502262443,0.018099547511312215,0.16289592760180996,2.1357466063348416,5.3031674208144794,13.574660633484163,44.7420814479638,8.072398190045249,18.877828054298643,4.343891402714932,2.9502262443438916,177.6834874,126.3072,8.929632841427689e-6,14.6,1.2693554280967472,0.03696088800166685,0.215573305033772,1.81,0.45
